source_id,first_name,last_name,institution
2422,Yu,Zhou,
2422,Steven,Mason,
2422,Gary,Birch,
2494,Sung,Jun,
2494,Barak,Pearlmutter,
2542,Koji,Tsuda,
2542,Gunnar,Rätsch,
2517,Max,Welling,
2517,Christopher,Williams,
2517,Felix,Agakov,
2426,Charles,Rosenberg,
2426,Alok,Ladsariya,
2426,Tom,Minka,
2476,Yu-han,Chang,
2476,Tracey,Ho,
2476,Leslie,Kaelbling,
2370,Deva,Ramanan,
2370,David,Forsyth,
2414,Nicoleta,Roman,
2414,Deliang,Wang,
2414,Guy,Brown,
2431,Nathan,Srebro,
2431,Tommi,Jaakkola,
2428,Bernd,Fischer,
2428,Volker,Roth,
2428,Joachim,Buhmann,
2499,Leonid,Sigal,
2499,Michael,Isard,
2499,Benjamin,Sigelman,
2499,Michael,Black,
2461,Yoshua,Bengio,
2461,Jean-françcois,Paiement,
2461,Pascal,Vincent,
2461,Olivier,Delalleau,
2461,Nicolas,Roux,
2461,Marie,Ouimet,
2388,Francis,Bach,
2388,Michael,Jordan,
2394,Liam,Paninski,
2394,Eero,Simoncelli,
2394,Jonathan,Pillow,
2357,Jan,Eichhorn,
2357,Andreas,Tolias,
2357,Alexander,Zien,
2357,Malte,Kuss,
2357,Jason,Weston,
2357,Nikos,Logothetis,
2357,Bernhard,Schölkopf,
2357,Carl,Rasmussen,
2432,David,Parkes,
2432,Satinder,Singh,
2358,Kannan,Achan,
2358,Sam,Roweis,
2358,Brendan,Frey,
2354,Quaid,Morris,
2354,Brendan,Frey,
2366,Matthew,Schultz,
2366,Thorsten,Joachims,
2359,Xiaofei,He,
2359,Partha,Niyogi,
2497,Andrew,Rabinovich,
2497,Sameer,Agarwal,
2497,Casey,Laris,
2497,Jeffrey,Price,
2497,Serge,Belongie,
2471,Hsin,Chen,
2471,Patrice,Fleury,
2471,Alan,Murray,
2380,Nathan,Sprague,
2380,Dana,Ballard,
2418,Kazuyuki,Samejima,
2418,Kenji,Doya,
2418,Yasumasa,Ueda,
2418,Minoru,Kimura,
2396,Su-in,Lee,
2396,Serafim,Batzoglou,
2411,XuanLong,Nguyen,
2411,Michael,Jordan,
2406,Zvika,Marx,
2406,Ido,Dagan,
2406,Eli,Shamir,
2421,James,Kwok,
2421,Brian,Mak,
2421,Simon,Ho,
2415,Z.,Shi,
2415,Timothy,Horiuchi,
2503,Gerald,Tesauro,
2468,Yoshua,Bengio,
2468,Yves,Grandvalet,
2541,Anton,Schwaighofer,
2541,Marian,Grigoras,
2541,Volker,Tresp,
2541,Clemens,Hoffmann,
2460,Maneesh,Sahani,
2460,Srikantan,Nagarajan,
2384,Guido,Dornhege,
2384,Benjamin,Blankertz,
2384,Gabriel,Curio,
2384,Klaus-Robert,Müller,
2356,Aaron,Gruber,
2356,Peter,Dayan,
2356,Boris,Gutkin,
2356,Sara,Solla,
2485,Georgios,Theocharous,
2485,Leslie,Kaelbling,
2382,Maxim,Likhachev,
2382,Geoffrey,Gordon,
2382,Sebastian,Thrun,
2482,Song,Wang,
2482,Toshiro,Kubota,
2482,Jeffrey,Siskind,
2434,Thore,Graepel,
2434,Ralf,Herbrich,
2434,Andriy,Kharechko,
2434,John,Shawe-taylor,
2500,David,Kauchak,
2500,Sanjoy,Dasgupta,
2536,Jun,Suzuki,
2536,Yutaka,Sasaki,
2536,Eisaku,Maeda,
2364,Clayton,Scott,
2364,Robert,Nowak,
2425,Reto,Wyss,
2425,Paul,Verschure,
2511,Justin,Werfel,
2511,Xiaohui,Xie,
2511,H.,Seung,
2439,Tong,Zhang,
2475,Scott,Beardsley,
2475,Lucia,Vaina,
2440,Claire,Monteleoni,
2440,Tommi,Jaakkola,
2593,Mario,Marchand,
2593,Mohak,Shah,
2670,Chiranjib,Bhattacharyya,
2670,Pannagadatta,Shivaswamy,
2670,Alex,Smola,
2569,Pieter,Abbeel,
2569,Andrew,Ng,
2708,Tamara,Berg,
2708,Alexander,Berg,
2708,Jaety,Edwards,
2708,David,Forsyth,
2699,Vladimir,Koltchinskii,
2699,Manel,Martínez-ramón,
2699,Stefan,Posse,
2717,Alex,Smola,
2717,S.v.n.,Vishwanathan,
2638,Margarita,Osadchy,
2638,Matthew,Miller,
2638,Yann,Cun,
2622,Shai,Avidan,
2622,Moshe,Butman,
2731,Jochen,Triesch,
2639,Jian,Zhang,
2639,Zoubin,Ghahramani,
2639,Yiming,Yang,
2647,Yoshua,Bengio,
2647,Martin,Monperrus,
2669,Hideto,Kazawa,
2669,Tomonori,Izumitani,
2669,Hirotoshi,Taira,
2669,Eisaku,Maeda,
2652,Ariadna,Quattoni,
2652,Michael,Collins,
2652,Trevor,Darrell,
2548,Angela,Yu,
2548,Peter,Dayan,
2672,Max,Welling,
2672,Michal,Rosen-zvi,
2672,Geoffrey,Hinton,
2748,Erik,Sudderth,
2748,Michael,Mandel,
2748,William,Freeman,
2748,Alan,Willsky,
2666,Ting,Liu,
2666,Andrew,Moore,
2666,Ke,Yang,
2666,Alexander,Gray,
2691,John,Blitzer,
2691,Fernando,Pereira,
2691,Kilian,Weinberger,
2691,Lawrence,Saul,
2612,Sean,O'rourke,
2612,Gal,Chechik,
2612,Robin,Friedman,
2612,Eleazar,Eskin,
2651,Roland,Memisevic,
2651,Geoffrey,Hinton,
2557,Andrew,McCallum,
2557,Ben,Wellner,
2656,Volker,Roth,
2580,Laurent,Zwald,
2580,Gilles,Blanchard,
2580,Pascal,Massart,
2580,Régis,Vert,
2618,Alexei,Efros,
2618,Volkan,Isler,
2618,Jianbo,Shi,
2618,Mirkó,Visontai,
2658,John,Winn,
2658,Andrew,Blake,
2592,Michael,Holmes,
2592,Charles,Jr.,
2543,Felix A.,Wichmann,
2543,Arnulf,Graf,
2543,Heinrich,Bülthoff,
2543,Eero,Simoncelli,
2543,Bernhard,Schölkopf,
2660,Laura,Renninger,
2660,James,Coughlan,
2660,Preeti,Verghese,
2660,Jitendra,Malik,
2735,Andras,Ferencz,
2735,Erik,Learned-miller,
2735,Jitendra,Malik,
2556,Tomoharu,Iwata,
2556,Kazumi,Saito,
2556,Naonori,Ueda,
2556,Sean,Stromsten,
2556,Thomas,Griffiths,
2556,Joshua,Tenenbaum,
2653,Johannes,Mohr,
2653,Klaus,Obermayer,
2680,Rob,Powers,
2680,Yoav,Shoham,
2703,Constanze,Hofstoetter,
2703,Manuel,Gil,
2703,Kynan,Eng,
2703,Giacomo,Indiveri,
2703,Matti,Mintz,
2703,Jörg,Kramer,
2703,Paul,Verschure,
2558,Frank,Dimaio,
2558,George,Phillips,
2558,Jude,Shavlik,
2743,Jinbo,Bi,
2743,Tong,Zhang,
2727,Maxim,Likhachev,
2727,Sebastian,Thrun,
2727,Geoffrey,Gordon,
2661,Manfred,Opper,
2661,Ole,Winther,
2571,Kumar,Chellapilla,
2571,Patrice,Simard,
2706,Jaety,Edwards,
2706,Yee,Teh,
2706,Roger,Bock,
2706,Michael,Maire,
2706,Grace,Vesom,
2706,David,Forsyth,
2702,Jerry,Zhu,
2702,Jaz,Kandola,
2702,Zoubin,Ghahramani,
2702,John,Lafferty,
2581,Eizaburo,Doi,
2581,Michael,Lewicki,
2649,Marcelo,Montemurro,
2649,Stefano,Panzeri,
2611,Matthias,Franz,
2611,Bernhard,Schölkopf,
2600,Saharon,Rosset,
2722,Lorenzo,Rosasco,
2722,Andrea,Caponnetto,
2722,Ernesto,Vito,
2722,Francesca,Odone,
2722,Umberto,Giovannini,
2609,Ingo,Steinwart,
2609,Don,Hush,
2609,Clint,Scovel,
2659,Rion,Snow,
2659,Daniel,Jurafsky,
2659,Andrew,Ng,
2732,Tim,Marks,
2732,J.,Roddey,
2732,Javier,Movellan,
2732,John,Hershey,
2721,Jennifer,Listgarten,
2721,Radford,Neal,
2721,Sam,Roweis,
2721,Andrew,Emili,
2585,Jacob,Goldberger,
2585,Sam,Roweis,
2643,Rajesh,Rao,
2686,Tao,Xiong,
2686,Jieping,Ye,
2686,Qi,Li,
2686,Ravi,Janardan,
2686,Vladimir,Cherkassky,
2693,Sajama,Sajama,
2693,Alon,Orlitsky,
2619,Lihi,Zelnik-manor,
2619,Pietro,Perona,
2713,Saharon,Rosset,
2713,Robert,Tibshirani,
2713,Ji,Zhu,
2713,Trevor,Hastie,
2685,Robert,Jenssen,
2685,Deniz,Erdogmus,
2685,Jose,Principe,
2685,Torbjørn,Eltoft,
2730,Eyal,Even-dar,
2730,Sham,Kakade,
2730,Yishay,Mansour,
2566,Jacob,Goldberger,
2566,Geoffrey,Hinton,
2566,Sam,Roweis,
2566,Russ,Salakhutdinov,
2595,Anton,Schwaighofer,
2595,Volker,Tresp,
2595,Kai,Yu,
2736,Tobias,Blaschke,
2736,Laurenz,Wiskott,
2568,Xiang,Yan,
2568,Persi,Diaconis,
2568,Paat,Rusmevichientong,
2568,Benjamin,Roy,
2725,Olivier,Chapelle,
2725,Zaïd,Harchaoui,
2552,Nuttapong,Chentanez,
2552,Andrew,Barto,
2552,Satinder,Singh,
2627,Scott,Gaffney,
2627,Padhraic,Smyth,
2598,Suvrit,Sra,
2598,Joel,Tropp,
2598,Inderjit,Dhillon,
2599,Sham,Kakade,
2599,Michael,Kearns,
2599,Luis,Ortiz,
2599,Robin,Pemantle,
2599,Siddharth,Suri,
2745,Dustin,Lang,
2745,Nando,Freitas,
2607,Jianlin,Cheng,
2607,Alessandro,Vullo,
2607,Pierre,Baldi,
2739,Taku,Kudo,
2739,Eisaku,Maeda,
2739,Yuji,Matsumoto,
2687,K.,Wong,
2687,S.,Lim,
2687,Z.,Gao,
2689,Hyun,Park,
2689,Te,Lee,
2561,Phillip,Boyle,
2561,Marcus,Frean,
2744,Einat,Klein,
2744,Rachel,Mislovaty,
2744,Ido,Kanter,
2744,Andreas,Ruttor,
2744,Wolfgang,Kinzel,
2709,Marco,Cuturi,
2709,Jean-philippe,Vert,
2668,Bernd,Fischer,
2668,Volker,Roth,
2668,Jonas,Grossmann,
2668,Sacha,Baginsky,
2668,Wilhelm,Gruissem,
2668,Franz,Roos,
2668,Peter,Widmayer,
2668,Joachim,Buhmann,
2555,Giorgio,Gia\-cin\-to,
2555,Fabio,Roli,
2579,Fabio,Aiolli,
2579,Alessandro,Sperduti,
2614,Finn,Nielsen,
2728,Isabelle,Guyon,
2728,Steve,Gunn,
2728,Asa,Ben-Hur,
2728,Gideon,Dror,
2573,Shantanu,Chakrabartty,
2573,Gert,Cauwenberghs,
2602,Linli,Xu,
2602,James,Neufeld,
2602,Bryce,Larson,
2602,Dale,Schuurmans,
2625,Clayton,Scott,
2625,Robert,Nowak,
2724,Joachim,Giesen,
2724,Simon,Spalinger,
2724,Bernhard,Schölkopf,
2707,Jongmin,Kim,
2707,John,Hopfield,
2707,Erik,Winfree,
2711,Aaron,Courville,
2711,Nathaniel,Daw,
2711,David,Touretzky,
2613,Ligen,Wang,
2613,Balázs,Kégl,
2654,Jan,Solem,
2654,Fredrik,Kahl,
2589,Sander,Bohte,
2589,Michael,Mozer,
2577,Elizaveta,Levina,
2577,Peter,Bickel,
2632,Adrian,Corduneanu,
2632,Tommi,Jaakkola,
2617,Alan,Yuille,
2590,Liam,Paninski,
2742,Nicolò,Cesa-bianchi,
2742,Claudio,Gentile,
2742,Andrea,Tironi,
2742,Luca,Zaniboni,
2719,Balaji,Krishnapuram,
2719,David,Williams,
2719,Ya,Xue,
2719,Lawrence,Carin,
2719,Mário,Figueiredo,
2719,Alexander,Hartemink,
2684,Erik,Learned-miller,
2684,Parvez,Ahammad,
2582,Baranidharan,Raman,
2582,Ricardo,Gutierrez-osuna,
2667,Peng,Xu,
2667,Frederick,Jelinek,
2734,Daniela,Farias,
2734,Nimrod,Megiddo,
2564,Antti,Honkela,
2564,Harri,Valpola,
2704,Pascal,Poupart,
2704,Craig,Boutilier,
2705,Tzu-kuo,Huang,
2705,Chih-jen,Lin,
2705,Ruby,Weng,
2683,Máté,Lengyel,
2683,Peter,Dayan,
2570,Alan,Stocker,
2570,Eero,Simoncelli,
2550,Changjiang,Yang,
2550,Ramani,Duraiswami,
2550,Larry,Davis,
2747,Fredrik,Bissmarck,
2747,Hiroyuki,Nakahara,
2747,Kenji,Doya,
2747,Okihide,Hikosaka,
2547,Jieping,Ye,
2547,Ravi,Janardan,
2547,Qi,Li,
2604,Odelia,Schwartz,
2604,Terrence,Sejnowski,
2604,Peter,Dayan,
2673,Michael,Bowling,
2620,Evan,Smith,
2620,Michael,Lewicki,
2554,Dan,Pelleg,
2554,Andrew,Moore,
2629,Dori,Peleg,
2629,Ron,Meir,
2610,Zhengdong,Lu,
2610,Todd,Leen,
2628,Alexandre,D'aspremont,
2628,Laurent,Ghaoui,
2628,Michael,Jordan,
2628,Gert,Lanckriet,
2623,H.,Kim,
2623,Andrew,Ng,
2574,Alan,Yuille,
2663,Antonio,Torralba,
2663,Kevin,Murphy,
2663,William,Freeman,
2551,N.,Hill,
2551,Thomas,Lal,
2551,Karin,Bierig,
2551,Niels,Birbaumer,
2551,Bernhard,Schölkopf,
2584,Nicolò,Cesa-bianchi,
2584,Claudio,Gentile,
2584,Luca,Zaniboni,
2546,Mark,Craven,
2546,Joseph,Bockhorst,
2603,Omid,Madani,
2603,David,Pennock,
2603,Gary,Flake,
2578,Maria-florina,Balcan,
2578,Avrim,Blum,
2578,Ke,Yang,
2678,Ofer,Shai,
2678,Brendan,Frey,
2678,Quaid,Morris,
2678,Qun,Pan,
2678,Christine,Misquitta,
2678,Benjamin,Blencowe,
2740,Yves,Grandvalet,
2740,Yoshua,Bengio,
2591,Daniel,Neill,
2591,Andrew,Moore,
2591,Francisco,Pereira,
2591,Tom,Mitchell,
2679,Alexander,Ihler,
2679,John,Fisher,
2679,Alan,Willsky,
2662,Thomas,Lal,
2662,Thilo,Hinterberger,
2662,Guido,Widman,
2662,Michael,Schröder,
2662,N.,Hill,
2662,Wolfgang,Rosenstiel,
2662,Christian,Elger,
2662,Niels,Birbaumer,
2662,Bernhard,Schölkopf,
2640,Le,Lu,
2640,Gregory,Hager,
2640,Laurent,Younes,
2545,Richard,Sutton,
2545,Brian,Tanner,
2737,Wolfgang,Maass,
2737,Robert,Legenstein,
2737,Nils,Bertschinger,
2616,Oliver,Williams,
2616,Andrew,Blake,
2616,Roberto,Cipolla,
2606,Balázs,Kégl,
2738,Jean-philippe,Vert,
2738,Yoshihiro,Yamanishi,
2645,Corinna,Cortes,
2645,Mehryar,Mohri,
2674,Anthony,Bell,
2674,Lucas,Parra,
2675,Richard,Zemel,
2675,Rama,Natarajan,
2675,Peter,Dayan,
2675,Quentin,Huys,
2697,Kosuke,Hamaguchi,
2697,Masato,Okada,
2697,Kazuyuki,Aihara,
2718,Dengyong,Zhou,
2718,Thomas,Hofmann,
2718,Bernhard,Schölkopf,
2657,Tong,Zhang,
2726,David,Wipf,
2726,Bhaskar,Rao,
2549,Ofer,Dekel,
2549,Shai,Shalev-shwartz,
2549,Yoram,Singer,
2688,David,Stern,
2688,Thore,Graepel,
2688,David,MacKay,
2559,Aharon,Bar-hillel,
2559,Adam,Spiro,
2559,Eran,Stark,
2714,Moray,Allan,
2714,Christopher,Williams,
2634,Robert,Kleinberg,
2729,Philip,Long,
2729,Xinyu,Wu,
2712,Rasmus,Olsson,
2712,Lars,Hansen,
2596,Koji,Tsuda,
2596,Gunnar,Rätsch,
2596,Manfred K.,Warmuth,
2572,Francis,Bach,
2572,Michael,Jordan,
2723,Guy,Shani,
2723,Ronen,Brafman,
2615,Charles,Micchelli,
2615,Massimiliano,Pontil,
2586,Liam,Paninski,
2637,Sham,Kakade,
2637,Andrew,Ng,
2636,Sanjoy,Dasgupta,
2621,Daniela,Farias,
2621,Benjamin,Roy,
2741,Joris,Mooij,
2741,Hilbert,Kappen,
2716,Sophie,Deneve,
2594,Francis,Bach,
2594,Romain,Thibaux,
2594,Michael,Jordan,
2694,R.,Vogelstein,
2694,Udayan,Mallik,
2694,Eugenio,Culurciello,
2694,Gert,Cauwenberghs,
2694,Ralph,Etienne-Cummings,
2746,Pierre,Moreels,
2746,Pietro,Perona,
2749,Françcois,Rivest,
2749,Yoshua,Bengio,
2749,John,Kalaska,
2605,Neil,Lawrence,
2605,Michael,Jordan,
2608,Hans,Graf,
2608,Eric,Cosatto,
2608,Léon,Bottou,
2608,Igor,Dourdanovic,
2608,Vladimir,Vapnik,
2553,Rob,Fergus,
2553,Andrew,Zisserman,
2553,Pietro,Perona,
2692,Ulrike,Luxburg,
2692,Olivier,Bousquet,
2692,Mikhail,Belkin,
2676,Peter,Sollich,
2676,Christopher,Williams,
2650,Wojtek,Kowalczyk,
2650,Nikos,Vlassis,Adobe Research
2664,Pradeep,Shenoy,
2664,Rajesh,Rao,
2562,Felix,Schürmann,
2562,Karlheinz,Meier,
2562,Johannes,Schemmel,
2695,Léon,Bottou,
2695,Jason,Weston,
2695,Gökhan,Bakir,
2563,Yoshitatsu,Matsuda,
2563,Kazunori,Yamaguchi,
2696,Haidong,Wang,
2696,Eran,Segal,
2696,Asa,Ben-Hur,
2696,Daphne,Koller,
2696,Douglas,Brutlag,
2681,Richard,Zemel,
2681,Miguel,Carreira-Perpiñán,
2630,Ingo,Steinwart,
2630,Clint,Scovel,
2567,Dashan,Gao,
2567,Nuno,Vasconcelos,
2710,Yuanqing,Lin,
2710,Daniel,Lee,
2701,Amnon,Shashua,
2701,Tamir,Hazan,
2601,Dragomir,Anguelov,
2601,Praveen,Srinivasan,
2601,Hoi-cheung,Pang,
2601,Daphne,Koller,
2601,Sebastian,Thrun,
2601,James,Davis,
2655,Nathan,Srebro,
2655,Jason,Rennie,
2655,Tommi,Jaakkola,
2631,Fei,Sha,
2631,Lawrence,Saul,
2626,Massimiliano,Pavan,
2626,Marcello,Pelillo,
2565,Shyam,Visweswaran,
2565,Gregory,Cooper,
2665,Chakra,Chennubhotla,
2665,Allan,Jepson,
2677,Peter,Bartlett,
2677,Michael,Collins,
2677,Ben,Taskar,
2677,David,McAllester,
2583,Saharon,Rosset,
2583,Ji,Zhu,
2583,Hui,Zou,
2583,Trevor,Hastie,
2648,Sunita,Sarawagi,
2648,William,Cohen,
2560,Jing,Wang,
2560,Zhenyue,Zhang,
2560,Hongyuan,Zha,
2733,Amir,Globerson,
2733,Gal,Chechik,
2733,Fernando,Pereira,
2733,Naftali,Tishby,
2635,Peter,Todd,
2635,Anja,Dieckmann,
2597,Khashayar,Rohanimanesh,
2597,Robert,Platt,
2597,Sridhar,Mahadevan,
2597,Roderic,Grupen,
2587,Thomas,Griffiths,
2587,Mark,Steyvers,
2587,David,Blei,
2587,Joshua,Tenenbaum,
2576,Michael,Fink,
2544,Shivani,Agarwal,
2544,Thore,Graepel,
2544,Ralf,Herbrich,
2544,Dan,Roth,
2642,Ruei-sung,Lin,
2642,David,Ross,
2642,Jongwoo,Lim,
2642,Ming-Hsuan,Yang,
2682,Mukund,Narasimhan,
2682,Jeff,Bilmes,
2624,Tanzeem,Choudhury,
2624,Sumit,Basu,
2700,Nathan,Srebro,
2700,Noga,Alon,
2700,Tommi,Jaakkola,
2641,Jongwoo,Lim,
2641,David,Ross,
2641,Ruei-sung,Lin,
2641,Ming-Hsuan,Yang,
2646,Wolf,Kienzle,
2646,Matthias,Franz,
2646,Bernhard,Schölkopf,
2646,Gökhan,Bakir,
2644,Lavi,Shpigelman,
2644,Koby,Crammer,
2644,Rony,Paz,
2644,Eilon,Vaadia,
2644,Yoram,Singer,
2690,Miguel,Figueroa,
2690,Seth,Bridges,
2690,Chris,Diorio,
2671,Nils,Bertschinger,
2671,Thomas,Natschläger,
2671,Robert,Legenstein,
2720,Juan,Coz,
2720,Gustavo,Bayón,
2720,Jorge,Díez,
2720,Oscar,Luaces,
2720,Antonio,Bahamonde,
2720,Carlos,Sañudo,
2698,Yee,Teh,
2698,Michael,Jordan,
2698,Matthew,Beal,
2698,David,Blei,
2588,Taro,Toyoizumi,
2588,Jean-pascal,Pfister,
2588,Kazuyuki,Aihara,
2588,Wulfram,Gerstner,
2633,David,Parkes,
2633,Dimah,Yanovsky,
2633,Satinder,Singh,
2575,Erik,Aurell,
2575,Uri,Gordon,
2575,Scott,Kirkpatrick,
2715,Michael,Colagrosso,
2715,Michael,Mozer,
2822,Laurent,Itti,
2822,Pierre,Baldi,
2951,Drew,Bagnell,
2951,Andrew,Ng,
2751,Aaron,Shon,
2751,Keith,Grochow,
2751,Aaron,Hertzmann,
2751,Rajesh,Rao,
2754,Michael,Wakin,
2754,Marco,Duarte,
2754,Shriram,Sarvotham,
2754,Dror,Baron,
2754,Richard,Baraniuk,
2766,Kevin,Lang,
2830,Neil,Bruce,
2830,John,Tsotsos,
2827,Pieter,Abbeel,
2827,Varun,Ganapathi,
2827,Andrew,Ng,
2944,Masashi,Sugiyama,
2799,Rory,Sayres,
2799,David,Ress,
2799,Kalanit,Grill-spector,
2800,Yoshua,Bengio,
2800,Nicolas,Roux,
2800,Pascal,Vincent,
2800,Olivier,Delalleau,
2800,Patrice,Marcotte,
2826,Eddie,Rafols,
2826,Anna,Koop,
2826,Richard,Sutton,
2792,Seung-jean,Kim,
2792,Alessandro,Magnani,
2792,Stephen,Boyd,
2876,Kristina,Klinkner,
2876,Cosma,Shalizi,
2876,Marcelo,Camperi,
2856,Lacey,Gunter,
2856,Ji,Zhu,
2948,Kai,Yu,
2948,Shipeng,Yu,
2948,Volker,Tresp,
2886,Marton,Danoczy,
2886,Richard,Hahnloser,
2755,Sham,Kakade,
2755,Adam,Kalai,
2921,Ashutosh,Saxena,
2921,Sung,Chung,
2921,Andrew,Ng,
2914,Yoshua,Bengio,
2914,Hugo,Larochelle,
2914,Pascal,Vincent,
2817,Zoubin,Ghahramani,
2817,Katherine,Heller,
2855,Lei,Zhang,
2855,Dimitris,Samaras,
2855,Nelly,Alia-klein,
2855,Nora,Volkow,
2855,Rita,Goldstein,
2867,Eizaburo,Doi,
2867,Doru,Balcan,
2867,Michael,Lewicki,
2952,Rong,Jin,
2952,Feng,Kang,
2952,Chris,Ding,
2774,Jian,Zhang,
2774,Zoubin,Ghahramani,
2774,Yiming,Yang,
2887,Daichi,Mochihashi,
2887,Yuji,Matsumoto,
2862,Sathiya,Keerthi,
2862,Wei,Chu,
2849,Le,Song,
2849,Evian,Gordon,
2849,Elly,Gysels,
2811,O.,Kreidl,
2811,Alan,Willsky,
2933,Jason,Palmer,
2933,Kenneth,Kreutz-Delgado,
2933,Bhaskar,Rao,
2933,David,Wipf,
2898,Brigham,Anderson,
2898,Andrew,Moore,
2871,Sridhar,Mahadevan,
2871,Mauro,Maggioni,
2819,Daniel,Neill,
2819,Andrew,Moore,
2819,Gregory,Cooper,
2942,Boaz,Nadler,
2942,Stephane,Lafon,
2942,Ioannis,Kevrekidis,
2942,Ronald,Coifman,
2927,Tai-sing,Lee,
2927,Brian,Potetz,
2762,Laurent,Zwald,
2762,Gilles,Blanchard,
2832,Antoni,Chan,
2832,Nuno,Vasconcelos,
2787,Raymond,Mooney,
2787,Razvan,Bunescu,
2802,Vidhya,Navalpakkam,
2802,Laurent,Itti,
2882,Zoubin,Ghahramani,
2882,Thomas,Griffiths,
2854,Gilles,Blanchard,
2854,Masashi,Sugiyama,
2854,Motoaki,Kawanabe,
2854,Vladimir,Spokoiny,
2854,Klaus-Robert,Müller,
2905,XuanLong,Nguyen,
2905,Martin,Wainwright,
2905,Michael,Jordan,
2870,Brendan,Frey,
2870,Delbert,Dueck,
2899,Xiaofei,He,
2899,Deng,Cai,
2899,Partha,Niyogi,
2916,Ran,Gilad-bachrach,
2916,Amir,Navot,
2916,Naftali,Tishby,
2837,James,Diebel,
2837,Sebastian,Thrun,
2759,Tong,Zhang,
2759,Rie,Ando,
2765,Viren,Jain,
2765,Valentin,Zhigulin,
2765,H.,Seung,
2902,Yixin,Chen,
2902,Ya,Zhang,
2902,Xiang,Ji,
2842,Yael,Niv,
2842,Nathaniel,Daw,
2842,Peter,Dayan,
2924,Patrick,Flaherty,
2924,Adam,Arkin,
2924,Michael,Jordan,
2813,Michael,Schmitt,
2813,Laura,Martignon,
2903,Malte,Kuss,
2903,Carl,Rasmussen,
2825,Jin,Yu,
2825,Douglas,Aberdeen,
2825,Nicol,Schraudolph,
2793,Manfred K.,Warmuth,
2938,Andreas,Argyriou,
2938,Mark,Herbster,
2938,Massimiliano,Pontil,
2858,Renaud,Jolivet,
2858,Alexander,Rauch,
2858,Hans-rudolf,Lüscher,
2858,Wulfram,Gerstner,
2881,Thomas,Gärtner,
2881,Quoc,Le,
2881,Simon,Burton,
2881,Alex,Smola,
2881,Vishy,Vishwanathan,
2857,Edward,Snelson,
2857,Zoubin,Ghahramani,
2769,Tao,Geng,
2769,Bernd,Porr,
2769,Florentin,Wörgötter,
2920,Koby,Crammer,
2920,Michael,Kearns,
2920,Jennifer,Wortman,
2829,Jason,Farquhar,
2829,David,Hardoon,
2829,Hongying,Meng,
2829,John,Shawe-taylor,
2829,Sándor,Szedmák,
2823,Byron,Yu,
2823,Afsheen,Afshar,
2823,Gopal,Santhanam,
2823,Stephen,Ryu,
2823,Krishna,Shenoy,
2823,Maneesh,Sahani,
2888,Misha,Ahrens,
2888,Liam,Paninski,
2888,Quentin,Huys,
2775,Ofer,Dekel,
2775,Yoram,Singer,
2804,Glenn,Fung,
2804,Rómer,Rosales,
2804,Balaji,Krishnapuram,
2941,Sharon,Goldwater,
2941,Mark,Johnson,
2941,Thomas,Griffiths,
2845,Wentao,Huang,
2845,Licheng,Jiao,
2845,Shan,Tan,
2845,Maoguo,Gong,
2816,Jun,Suzuki,
2816,Hideki,Isozaki,
2831,Rebecca,Willett,
2831,Robert,Nowak,
2831,Rui,Castro,
2875,Michael,Shettel,
2875,Shaun,Vecera,
2875,Michael,Mozer,
2805,Gregory,Zelinsky,
2805,Wei,Zhang,
2805,Bing,Yu,
2805,Xin,Chen,
2805,Dimitris,Samaras,
2761,Odelia,Schwartz,
2761,Peter,Dayan,
2761,Terrence,Sejnowski,
2926,Cha,Zhang,
2926,John,Platt,
2926,Paul,Viola,
2821,Teemu,Roos,
2821,Peter,Grünwald,
2821,Petri,Myllymäki,
2821,Henry,Tirri,
2848,Amir,Navot,
2848,Lavi,Shpigelman,
2848,Naftali,Tishby,
2848,Eilon,Vaadia,
2894,Michele,Rucci,
2785,Yaakov,Engel,
2785,Peter,Szabo,
2785,Dmitry,Volkinshtein,
2839,Nicolò,Cesa-bianchi,
2839,Claudio,Gentile,
2934,David,Barber,
2934,Felix,Agakov,
2782,Minija,Tamosiunaite,
2782,Bernd,Porr,
2782,Florentin,Wörgötter,
2776,Frank,Wood,
2776,Stefan,Roth,
2776,Michael,Black,
2919,Jaety,Edwards,
2919,David,Forsyth,
2803,Andre,Schaik,
2803,Richard,Reeve,
2803,Craig,Jin,
2803,Tara,Hamilton,
2930,Yusuke,Nakashita,
2930,Yoshio,Mita,
2930,Tadashi,Shibata,
2810,Yoshua,Bengio,
2810,Olivier,Delalleau,
2810,Nicolas,Roux,
2835,Yirong,Shen,
2835,Matthias,Seeger,
2835,Andrew,Ng,
2895,Nebojsa,Jojic,
2895,Vladimir,Jojic,
2895,Christopher,Meek,
2895,David,Heckerman,
2895,Brendan,Frey,
2939,Jarmo,Hurri,
2922,Michaël,Aupetit,
2836,Guido,Dornhege,
2836,Benjamin,Blankertz,
2836,Matthias,Krauledat,
2836,Florian,Losch,
2836,Gabriel,Curio,
2836,Klaus-Robert,Müller,
2897,Keiji,Miura,
2897,Masato,Okada,
2897,Shun-ichi,Amari,
2943,Sanjoy,Dasgupta,
2844,François,Laviolette,
2844,Mario,Marchand,
2844,Mohak,Shah,
2892,Eric,Saund,
2908,Yunsong,Huang,
2908,B.,Jenkins,
2797,Max,Welling,
2797,Peter,Gehler,
2807,Hongjing,Lu,
